settlement_id,transaction_id,settlement_ts,settlement_amount,settlement_status,settlement_batch
S1003022,T1003200,2026-09-26 12:34:52,3545.06,SETTLED,SB20260926PM
S1003023,T1003201,2026-09-26 22:03:35,6832.58,SETTLED,SB20260926PM
S1003024,T1003202,2026-09-26 09:33:10,3089.32,SETTLED,SB20260926AM
S1003025,T1003203,2026-09-26 22:55:40,1801.20,SETTLED,SB20260926PM
S1003026,T1003204,2026-09-26 22:06:46,799.08,SETTLED,SB20260926PM
S1003027,T1003205,2026-09-26 18:57:43,11219.30,SETTLED,SB20260926PM
S1003028,T1003206,2026-09-26 14:18:34,3042.17,SETTLED,SB20260926PM
S1003029,T1003207,2026-09-26 17:44:08,1174.78,SETTLED,SB20260926PM
S1003030,T1003208,2026-09-26 11:54:42,38273.06,SETTLED,SB20260926AM
S1003031,T1003209,2026-09-26 19:54:53,4300.58,SETTLED,SB20260926PM
S1003032,T1003212,2026-09-26 16:37:36,10176.25,SETTLED,SB20260926PM
S1003033,T1003213,2026-09-26 20:46:44,3420.37,SETTLED,SB20260926PM
S1003034,T1003214,2026-09-26 12:41:06,2598.05,SETTLED,SB20260926PM
S1003035,T1003215,2026-09-26 14:19:13,4931.52,SETTLED,SB20260926PM
S1003036,T1003215,2026-09-26 14:23:13,1232.88,SETTLED,SB20260926PM
S1003037,T1003216,2026-09-26 15:24:39,2032.68,SETTLED,SB20260926PM
S1003038,T1003217,2026-09-26 20:03:40,2335.82,SETTLED,SB20260926PM
S1003039,T1003218,2026-09-26 09:44:57,36027.30,SETTLED,SB20260926AM
S1003040,T1003220,2026-09-26 14:37:23,510.26,SETTLED,SB20260926PM
S1003041,T1003221,2026-09-26 10:19:51,2983.24,SETTLED,SB20260926AM
S1003042,T1003222,2026-09-26 18:24:28,2142.09,SETTLED,SB20260926PM
S1003043,T1003223,2026-09-26 19:24:35,1288.60,SETTLED,SB20260926PM
S1003044,T1003224,2026-09-26 14:44:03,43807.39,SETTLED,SB20260926PM
S1003045,T1003225,2026-09-26 09:52:41,19347.01,FAILED,SB20260926AM
S1003046,T1003226,2026-09-26 08:19:45,332.84,SETTLED,SB20260926AM
S1003047,T1003227,2026-09-27 00:11:51,71858.50,SETTLED,SB20260927AM
S1003048,T1003228,2026-09-26 17:47:43,22588.82,SETTLED,SB20260926PM
S1003049,T1003229,2026-09-26 17:52:55,1044.62,SETTLED,SB20260926PM
S1003050,T1003230,2026-09-26 17:52:28,17833.22,PENDING,SB20260926PM
S1003051,T1003231,2026-09-26 13:04:04,14024.56,FAILED,SB20260926PM
S1003052,T1003232,2026-09-26 13:47:58,1806.70,SETTLED,SB20260926PM
S1003053,T1003232,2026-09-26 13:51:58,451.68,SETTLED,SB20260926PM
S1003054,T1003233,2026-09-26 23:59:17,1570.91,SETTLED,SB20260926PM
S1003055,T1003233,2026-09-27 00:03:17,392.73,SETTLED,SB20260927AM
S1003056,T1003234,2026-09-26 14:22:04,5925.18,SETTLED,SB20260926PM
S1003057,T1003235,2026-09-26 20:35:49,4484.44,SETTLED,SB20260926PM
S1003058,T1003236,2026-09-26 20:09:30,19529.13,SETTLED,SB20260926PM
S1003059,T1003237,2026-09-26 13:25:31,389.58,SETTLED,SB20260926PM
S1003060,T1003238,2026-09-26 20:27:16,6010.90,FAILED,SB20260926PM
S1003061,T1003240,2026-09-26 17:31:57,13185.59,SETTLED,SB20260926PM
S1003062,T1003241,2026-09-26 12:37:39,2751.52,SETTLED,SB20260926PM
S1003063,T1003242,2026-09-26 16:58:47,12355.80,SETTLED,SB20260926PM
S1003064,T1003243,2026-09-26 12:14:13,482.14,SETTLED,SB20260926PM
S1003065,T1003244,2026-09-26 13:58:27,39066.11,SETTLED,SB20260926PM
S1003066,T1003245,2026-09-26 12:28:38,1528.04,SETTLED,SB20260926PM
S1003067,T1003246,2026-09-27 00:52:15,61155.45,SETTLED,SB20260927AM
S1003068,T1003247,2026-09-26 17:46:41,1290.44,SETTLED,SB20260926PM
S1003069,T1003247,2026-09-26 17:50:41,322.61,SETTLED,SB20260926PM
S1003070,T1003248,2026-09-26 16:30:42,5309.84,SETTLED,SB20260926PM
S1003071,T1003249,2026-09-26 16:47:32,3645.07,SETTLED,SB20260926PM
S1003072,T1003250,2026-09-26 21:29:31,699.86,SETTLED,SB20260926PM
S1003073,T1003250,2026-09-26 21:33:31,174.97,SETTLED,SB20260926PM
S1003074,T1003251,2026-09-26 17:41:23,3277.83,SETTLED,SB20260926PM
S1003075,T1003252,2026-09-26 08:20:15,12706.59,SETTLED,SB20260926AM
S1003076,T1003253,2026-09-26 17:08:41,1412.36,SETTLED,SB20260926PM
S1003077,T1003254,2026-09-26 11:37:53,2084.34,SETTLED,SB20260926AM
S1003078,T1003255,2026-09-26 12:08:52,3366.93,SETTLED,SB20260926PM
S1003079,T1003256,2026-09-26 09:36:28,238.83,SETTLED,SB20260926AM
S1003080,T1003258,2026-09-26 21:29:56,2745.56,SETTLED,SB20260926PM
S1003081,T1003259,2026-09-26 19:46:51,7547.14,SETTLED,SB20260926PM
S1003082,T1003261,2026-09-26 22:37:22,323.79,SETTLED,SB20260926PM
S1003083,T1003262,2026-09-26 17:07:12,2138.54,SETTLED,SB20260926PM
S1003084,T1003263,2026-09-26 18:18:22,7742.37,SETTLED,SB20260926PM
S1003085,T1003263,2026-09-26 18:22:22,1935.59,SETTLED,SB20260926PM
S1003086,T1003264,2026-09-26 10:48:34,1542.59,SETTLED,SB20260926AM
S1003087,T1003265,2026-09-26 08:31:12,966.12,SETTLED,SB20260926AM
S1003088,T1003266,2026-09-26 17:55:30,19759.64,PENDING,SB20260926PM
S1003089,T1003267,2026-09-26 11:12:48,2243.91,SETTLED,SB20260926AM
S1003090,T1003268,2026-09-26 18:21:19,496.67,PENDING,SB20260926PM
S1003091,T1003269,2026-09-26 08:48:10,64436.00,SETTLED,SB20260926AM
S1003092,T1003270,2026-09-26 15:50:43,2064.64,SETTLED,SB20260926PM
S1003093,T1003271,2026-09-26 07:01:02,269.90,SETTLED,SB20260926AM
S1003094,T1003272,2026-09-26 12:00:46,3737.51,SETTLED,SB20260926PM
S1003095,T1003272,2026-09-26 12:04:46,934.38,SETTLED,SB20260926PM
S1003096,T1003274,2026-09-26 10:20:54,1108.03,SETTLED,SB20260926AM
S1003097,T1003274,2026-09-26 10:24:54,277.01,SETTLED,SB20260926AM
S1003098,T1003275,2026-09-26 18:27:04,86903.38,SETTLED,SB20260926PM
S1003099,T1003276,2026-09-26 10:41:06,7162.95,SETTLED,SB20260926AM
S1003100,T1003277,2026-09-26 17:56:33,4516.49,SETTLED,SB20260926PM
S1003101,T1003278,2026-09-26 13:27:04,15583.25,SETTLED,SB20260926PM
S1003102,T1003279,2026-09-26 20:27:49,5738.42,SETTLED,SB20260926PM
S1003103,T1003281,2026-09-26 09:09:16,9517.57,SETTLED,SB20260926AM
S1003104,T1003282,2026-09-26 13:12:00,203.25,SETTLED,SB20260926PM
S1003105,T1003282,2026-09-26 13:16:00,50.81,SETTLED,SB20260926PM
S1003106,T1003283,2026-09-26 11:25:58,7343.51,SETTLED,SB20260926AM
S1003107,T1003284,2026-09-26 16:34:56,2979.31,SETTLED,SB20260926PM
S1003108,T1003285,2026-09-26 18:08:47,2035.31,SETTLED,SB20260926PM
S1003109,T1003286,2026-09-26 13:50:45,473.18,SETTLED,SB20260926PM
S1003110,T1003287,2026-09-26 14:29:18,82335.26,SETTLED,SB20260926PM
S1003111,T1003288,2026-09-26 22:13:23,2870.16,SETTLED,SB20260926PM
S1003112,T1003289,2026-09-26 18:28:26,1170.92,SETTLED,SB20260926PM
S1003113,T1003290,2026-09-26 09:43:58,1520.29,SETTLED,SB20260926AM
S1003114,T1003291,2026-09-26 12:48:09,1243.47,SETTLED,SB20260926PM
S1003115,T1003292,2026-09-26 12:43:10,5462.19,SETTLED,SB20260926PM
S1003116,T1003293,2026-09-26 21:52:06,804.67,SETTLED,SB20260926PM
S1003117,T1003294,2026-09-26 14:31:10,2421.06,SETTLED,SB20260926PM
S1003118,T1003295,2026-09-26 15:53:35,16988.71,SETTLED,SB20260926PM
S1003119,T1003296,2026-09-26 12:08:08,3479.07,SETTLED,SB20260926PM
S1003120,T1003297,2026-09-26 18:39:38,880.26,SETTLED,SB20260926PM
S1003121,T1003298,2026-09-26 15:58:13,12643.70,SETTLED,SB20260926PM
S1003122,T1003299,2026-09-26 11:23:44,3552.50,SETTLED,SB20260926AM
S1003123,T1003300,2026-09-26 14:55:42,2367.62,SETTLED,SB20260926PM
S1003124,T1003301,2026-09-26 11:43:48,268.43,SETTLED,SB20260926AM
S1003125,T1003302,2026-09-26 17:13:34,13672.95,SETTLED,SB20260926PM
S1003126,T1003304,2026-09-27 17:07:27,702.00,SETTLED,SB20260927PM
S1003127,T1003305,2026-09-27 19:17:37,68765.55,SETTLED,SB20260927PM
S1003128,T1003306,2026-09-27 22:53:10,11279.89,SETTLED,SB20260927PM
S1003129,T1003307,2026-09-27 14:23:06,1098.45,SETTLED,SB20260927PM
S1003130,T1003308,2026-09-27 15:55:05,29470.07,SETTLED,SB20260927PM
S1003131,T1003309,2026-09-27 15:04:33,1826.94,SETTLED,SB20260927PM
S1003132,T1003309,2026-09-27 15:08:33,456.73,SETTLED,SB20260927PM
S1003133,T1003310,2026-09-27 19:22:16,186.48,SETTLED,SB20260927PM
S1003134,T1003312,2026-09-27 11:44:15,991.34,SETTLED,SB20260927AM
S1003135,T1003313,2026-09-27 18:48:15,2932.55,SETTLED,SB20260927PM
S1003136,T1003314,2026-09-27 14:21:53,4005.02,SETTLED,SB20260927PM
S1003137,T1003315,2026-09-27 19:01:19,4427.64,SETTLED,SB20260927PM
S1003138,T1003316,2026-09-27 11:59:13,3720.37,SETTLED,SB20260927AM
S1003139,T1003317,2026-09-27 11:50:01,3935.03,SETTLED,SB20260927AM
S1003140,T1003318,2026-09-27 18:09:01,2090.12,SETTLED,SB20260927PM
S1003141,T1003319,2026-09-27 22:14:20,4477.33,SETTLED,SB20260927PM
S1003142,T1003320,2026-09-27 09:40:01,3840.98,SETTLED,SB20260927AM
S1003143,T1003321,2026-09-27 19:28:47,635.03,SETTLED,SB20260927PM
S1003144,T1003322,2026-09-27 14:40:52,19762.93,SETTLED,SB20260927PM
S1003145,T1003323,2026-09-28 00:10:04,9634.24,SETTLED,SB20260928AM
S1003146,T1003324,2026-09-27 19:25:15,53804.68,SETTLED,SB20260927PM
S1003147,T1003325,2026-09-27 17:02:07,33720.38,SETTLED,SB20260927PM
S1003148,T1003326,2026-09-27 19:31:00,8927.61,SETTLED,SB20260927PM
S1003149,T1003327,2026-09-27 18:59:54,524.44,SETTLED,SB20260927PM
S1003150,T1003328,2026-09-27 11:01:32,8965.26,SETTLED,SB20260927AM
S1003151,T1003329,2026-09-27 18:36:59,2082.40,SETTLED,SB20260927PM
S1003152,T1003330,2026-09-27 22:03:49,147.09,SETTLED,SB20260927PM
S1003153,T1003331,2026-09-27 21:48:02,2852.47,SETTLED,SB20260927PM
S1003154,T1003333,2026-09-27 16:38:00,5106.70,SETTLED,SB20260927PM
S1003155,T1003334,2026-09-27 16:18:48,50913.01,SETTLED,SB20260927PM
S1003156,T1003335,2026-09-27 21:34:26,539.66,SETTLED,SB20260927PM
S1003157,T1003335,2026-09-27 21:38:26,134.92,SETTLED,SB20260927PM
S1003158,T1003336,2026-09-27 14:39:19,41762.80,SETTLED,SB20260927PM
S1003159,T1003338,2026-09-27 22:36:37,18846.74,PENDING,SB20260927PM
S1003160,T1003339,2026-09-27 20:45:59,2137.17,SETTLED,SB20260927PM
S1003161,T1003341,2026-09-27 15:52:18,35479.14,SETTLED,SB20260927PM
S1003162,T1003342,2026-09-27 15:02:44,2704.26,SETTLED,SB20260927PM
S1003163,T1003344,2026-09-27 13:42:39,51732.72,SETTLED,SB20260927PM
S1003164,T1003345,2026-09-27 20:04:58,1006.10,SETTLED,SB20260927PM
S1003165,T1003346,2026-09-27 19:38:12,7505.21,SETTLED,SB20260927PM
S1003166,T1003347,2026-09-27 08:49:51,2090.38,SETTLED,SB20260927AM
S1003167,T1003347,2026-09-27 08:53:51,522.59,SETTLED,SB20260927AM
S1003168,T1003348,2026-09-27 21:28:43,2913.75,SETTLED,SB20260927PM
S1003169,T1003351,2026-09-27 11:22:31,88.14,SETTLED,SB20260927AM
S1003170,T1003351,2026-09-27 11:26:31,22.04,SETTLED,SB20260927AM
S1003171,T1003352,2026-09-27 17:08:53,87632.25,SETTLED,SB20260927PM
S1003172,T1003354,2026-09-27 20:56:07,1175.54,SETTLED,SB20260927PM
S1003173,T1003354,2026-09-27 21:00:07,293.89,SETTLED,SB20260927PM
S1003174,T1003355,2026-09-27 11:07:54,1698.60,SETTLED,SB20260927AM
S1003175,T1003355,2026-09-27 11:11:54,424.65,SETTLED,SB20260927AM
S1003176,T1003356,2026-09-27 20:05:42,59601.58,SETTLED,SB20260927PM
S1003177,T1003357,2026-09-27 14:42:22,656.40,SETTLED,SB20260927PM
S1003178,T1003357,2026-09-27 14:46:22,164.10,SETTLED,SB20260927PM
S1003179,T1003358,2026-09-27 13:23:02,4343.47,SETTLED,SB20260927PM
S1003180,T1003359,2026-09-27 12:23:29,6376.53,SETTLED,SB20260927PM
S1003181,T1003360,2026-09-27 20:48:32,1546.70,SETTLED,SB20260927PM
S1003182,T1003361,2026-09-27 14:03:20,3741.79,SETTLED,SB20260927PM
S1003183,T1003362,2026-09-27 08:29:12,2517.94,SETTLED,SB20260927AM
S1003184,T1003363,2026-09-27 13:50:25,2320.41,SETTLED,SB20260927PM
S1003185,T1003364,2026-09-27 14:08:57,592.02,SETTLED,SB20260927PM
S1003186,T1003365,2026-09-27 19:48:10,1515.86,SETTLED,SB20260927PM
S1003187,T1003366,2026-09-27 20:18:45,1139.31,SETTLED,SB20260927PM
S1003188,T1003367,2026-09-27 10:47:39,2483.62,SETTLED,SB20260927AM
S1003189,T1003368,2026-09-27 23:40:41,2231.86,SETTLED,SB20260927PM
S1003190,T1003369,2026-09-27 18:56:05,1569.26,SETTLED,SB20260927PM
S1003191,T1003370,2026-09-27 14:13:49,2127.83,SETTLED,SB20260927PM
S1003192,T1003371,2026-09-27 16:29:45,2975.33,SETTLED,SB20260927PM
S1003193,T1003373,2026-09-27 09:06:50,3093.47,SETTLED,SB20260927AM
S1003194,T1003373,2026-09-27 09:10:50,773.37,SETTLED,SB20260927AM
S1003195,T1003375,2026-09-27 11:29:02,2164.42,SETTLED,SB20260927AM
S1003196,T1003376,2026-09-27 10:21:37,1912.36,SETTLED,SB20260927AM
S1003197,T1003377,2026-09-27 08:44:16,51197.75,SETTLED,SB20260927AM
S1003198,T1003378,2026-09-27 20:18:24,53658.00,SETTLED,SB20260927PM
S1003199,T1003379,2026-09-27 19:52:27,1891.12,SETTLED,SB20260927PM
S1003200,T1003380,2026-09-27 19:20:17,4366.94,SETTLED,SB20260927PM
S1003201,T1003381,2026-09-27 08:56:03,1125.62,SETTLED,SB20260927AM
S1003202,T1003383,2026-09-27 10:19:51,1189.66,SETTLED,SB20260927AM
S1003203,T1003384,2026-09-27 15:49:22,991.93,SETTLED,SB20260927PM
S1003204,T1003385,2026-09-27 22:04:49,1482.17,SETTLED,SB20260927PM
S1003205,T1003386,2026-09-27 18:14:52,1286.98,SETTLED,SB20260927PM
S1003206,T1003386,2026-09-27 18:18:52,321.75,SETTLED,SB20260927PM
S1003207,T1003387,2026-09-27 09:31:12,3814.69,SETTLED,SB20260927AM
S1003208,T1003388,2026-09-27 17:42:19,1651.34,SETTLED,SB20260927PM
S1003209,T1003389,2026-09-27 13:03:18,9237.34,SETTLED,SB20260927PM
S1003210,T1003390,2026-09-27 23:05:20,4460.04,SETTLED,SB20260927PM
S1003211,T1003390,2026-09-27 23:09:20,1115.01,SETTLED,SB20260927PM
S1003212,T1003391,2026-09-27 15:59:59,16287.95,SETTLED,SB20260927PM
S1003213,T1003392,2026-09-27 10:20:43,4847.61,SETTLED,SB20260927AM
S1003214,T1003393,2026-09-27 08:59:18,9306.86,SETTLED,SB20260927AM
S1003215,T1003395,2026-09-27 21:57:48,17416.06,SETTLED,SB20260927PM
S1003216,T1003396,2026-09-27 13:00:59,6928.44,SETTLED,SB20260927PM
S1003217,T1003397,2026-09-27 17:07:11,70820.55,SETTLED,SB20260927PM
S1003218,T1003398,2026-09-27 20:38:40,365.88,SETTLED,SB20260927PM
S1003219,T1003399,2026-09-27 16:52:52,1333.22,SETTLED,SB20260927PM
S1003220,T1003400,2026-09-27 15:32:08,24020.35,SETTLED,SB20260927PM
S1003221,T1003400,2026-09-27 15:36:08,6005.09,SETTLED,SB20260927PM
S1003222,T1003401,2026-09-27 10:47:21,18299.26,SETTLED,SB20260927AM
S1003223,T1003403,2026-09-27 17:45:30,1214.52,SETTLED,SB20260927PM
S1003224,T1003404,2026-09-27 18:50:02,1829.44,SETTLED,SB20260927PM
S1003225,T1003405,2026-09-27 19:09:56,16089.82,SETTLED,SB20260927PM
S1003226,T1003406,2026-09-27 14:34:47,9656.42,SETTLED,SB20260927PM
S1003227,T1003408,2026-09-27 19:48:58,2820.58,SETTLED,SB20260927PM
S1003228,T1003409,2026-09-27 23:00:34,4512.94,SETTLED,SB20260927PM
S1003229,T1003410,2026-09-27 12:41:39,4350.49,SETTLED,SB20260927PM
S1003230,T1003411,2026-09-27 18:38:16,32580.25,SETTLED,SB20260927PM
S1003231,T1003414,2026-09-27 15:41:18,1872.19,SETTLED,SB20260927PM
S1003232,T1003415,2026-09-27 19:33:32,214.09,SETTLED,SB20260927PM
S1003233,T1003416,2026-09-27 12:50:27,3785.66,SETTLED,SB20260927PM
S1003234,T1003417,2026-09-27 07:54:21,1516.93,SETTLED,SB20260927AM
S1003235,T1003417,2026-09-27 07:58:21,379.23,SETTLED,SB20260927AM
S1003236,T1003419,2026-09-27 08:32:23,23246.74,SETTLED,SB20260927AM
S1003237,T1003420,2026-09-27 12:45:55,8755.46,SETTLED,SB20260927PM
S1003238,T1003421,2026-09-27 17:50:44,1269.04,SETTLED,SB20260927PM
S1003239,T1003422,2026-09-27 09:41:09,4499.10,SETTLED,SB20260927AM
S1003240,T1003423,2026-09-27 12:13:13,17829.15,SETTLED,SB20260927PM
S1003241,T1003425,2026-09-27 20:51:25,50020.77,SETTLED,SB20260927PM
S1003242,T1003427,2026-09-27 17:49:40,131.26,SETTLED,SB20260927PM
S1003243,T1003429,2026-09-27 20:58:25,85559.38,SETTLED,SB20260927PM
S1003244,T1003430,2026-09-27 16:04:09,41006.23,SETTLED,SB20260927PM
S1003245,T1003431,2026-09-27 17:42:18,58027.40,SETTLED,SB20260927PM
S1003246,T1003432,2026-09-27 18:35:16,668.25,SETTLED,SB20260927PM
S1003247,T1003434,2026-09-27 11:59:22,79711.69,SETTLED,SB20260927AM
S1003248,T1003435,2026-09-27 18:23:38,2820.04,SETTLED,SB20260927PM
S1003249,T1003436,2026-09-27 08:38:11,7969.68,SETTLED,SB20260927AM
S1003250,T1003437,2026-09-27 18:43:29,5538.89,SETTLED,SB20260927PM
S1003251,T1003438,2026-09-27 12:27:07,1706.18,SETTLED,SB20260927PM
S1003252,T1003439,2026-09-27 08:34:08,180.75,SETTLED,SB20260927AM
S1003253,T1003440,2026-09-27 12:12:41,13740.25,SETTLED,SB20260927PM
S1003254,T1003440,2026-09-27 12:16:41,3435.06,SETTLED,SB20260927PM
S1003255,T1003441,2026-09-27 11:44:22,35358.33,SETTLED,SB20260927AM
S1003256,T1003442,2026-09-27 18:46:32,1033.23,SETTLED,SB20260927PM
S1003257,T1003443,2026-09-27 19:36:06,716.44,SETTLED,SB20260927PM
S1003258,T1003445,2026-09-27 15:52:47,2539.86,SETTLED,SB20260927PM
S1003259,T1003446,2026-09-27 20:49:10,1538.31,SETTLED,SB20260927PM
S1003260,T1003447,2026-09-27 19:00:17,5845.89,SETTLED,SB20260927PM
S1003261,T1003448,2026-09-27 14:04:52,1166.97,SETTLED,SB20260927PM
S1003262,T1003449,2026-09-27 14:53:31,5712.29,SETTLED,SB20260927PM
S1003263,T1003450,2026-09-27 18:18:59,2447.75,SETTLED,SB20260927PM
S1003264,T1003451,2026-09-27 12:10:08,4083.77,SETTLED,SB20260927PM
S1003265,T1003452,2026-09-27 15:41:33,4450.63,SETTLED,SB20260927PM
S1003266,T1003453,2026-09-27 10:52:30,4591.92,SETTLED,SB20260927AM
S1003267,T1003457,2026-09-28 21:31:44,43075.85,SETTLED,SB20260928PM
S1003268,T1003458,2026-09-28 16:38:33,3179.11,SETTLED,SB20260928PM
S1003269,T1003459,2026-09-28 22:05:10,1820.54,PENDING,SB20260928PM
S1003270,T1003460,2026-09-28 13:48:50,852.94,SETTLED,SB20260928PM
S1003271,T1003460,2026-09-28 13:52:50,213.24,SETTLED,SB20260928PM
S1003272,T1003461,2026-09-28 15:57:22,5785.32,SETTLED,SB20260928PM
S1003273,T1003462,2026-09-28 14:56:41,1648.46,SETTLED,SB20260928PM
S1003274,T1003464,2026-09-28 11:36:05,5389.27,SETTLED,SB20260928AM
S1003275,T1003466,2026-09-28 14:25:37,17634.05,SETTLED,SB20260928PM
S1003276,T1003467,2026-09-28 16:27:13,2095.59,SETTLED,SB20260928PM
S1003277,T1003468,2026-09-28 18:23:06,1120.73,SETTLED,SB20260928PM
S1003278,T1003469,2026-09-28 13:57:40,1477.00,SETTLED,SB20260928PM
S1003279,T1003471,2026-09-28 20:42:23,6144.11,SETTLED,SB20260928PM
S1003280,T1003472,2026-09-28 15:48:46,18918.07,FAILED,SB20260928PM
S1003281,T1003473,2026-09-28 13:51:30,38528.80,SETTLED,SB20260928PM
S1003282,T1003474,2026-09-28 13:42:10,261.95,SETTLED,SB20260928PM
S1003283,T1003475,2026-09-28 19:48:03,1214.38,SETTLED,SB20260928PM
S1003284,T1003475,2026-09-28 19:52:03,303.59,SETTLED,SB20260928PM
S1003285,T1003476,2026-09-28 16:39:41,729.65,SETTLED,SB20260928PM
S1003286,T1003478,2026-09-28 18:12:24,56188.41,SETTLED,SB20260928PM
S1003287,T1003480,2026-09-28 15:22:55,351.18,SETTLED,SB20260928PM
S1003288,T1003481,2026-09-28 10:17:11,4082.06,FAILED,SB20260928AM
S1003289,T1003482,2026-09-28 13:11:24,3951.05,SETTLED,SB20260928PM
S1003290,T1003483,2026-09-28 12:03:11,1230.12,SETTLED,SB20260928PM
S1003291,T1003485,2026-09-28 13:37:25,18597.28,SETTLED,SB20260928PM
S1003292,T1003486,2026-09-28 19:15:55,2606.20,SETTLED,SB20260928PM
S1003293,T1003487,2026-09-28 12:40:49,3041.45,SETTLED,SB20260928PM
S1003294,T1003488,2026-09-28 16:36:30,1351.55,SETTLED,SB20260928PM
S1003295,T1003489,2026-09-28 19:17:32,2652.35,SETTLED,SB20260928PM
S1003296,T1003491,2026-09-28 17:56:33,22428.85,SETTLED,SB20260928PM
S1003297,T1003491,2026-09-28 18:00:33,5607.21,SETTLED,SB20260928PM
S1003298,T1003493,2026-09-28 15:44:06,3056.26,SETTLED,SB20260928PM
S1003299,T1003494,2026-09-28 19:01:59,1051.61,SETTLED,SB20260928PM
S1003300,T1003494,2026-09-28 19:05:59,262.90,SETTLED,SB20260928PM
S1003301,T1003495,2026-09-28 12:04:24,4403.49,SETTLED,SB20260928PM
S1003302,T1003496,2026-09-28 19:52:23,1508.85,SETTLED,SB20260928PM
S1003303,T1003497,2026-09-28 18:32:27,17045.06,SETTLED,SB20260928PM
S1003304,T1003498,2026-09-28 18:59:57,3882.48,SETTLED,SB20260928PM
S1003305,T1003499,2026-09-28 09:10:14,3938.17,SETTLED,SB20260928AM
S1003306,T1003500,2026-09-28 09:46:06,4951.83,SETTLED,SB20260928AM
S1003307,T1003501,2026-09-28 10:30:44,76463.44,SETTLED,SB20260928AM
S1003308,T1003502,2026-09-28 13:17:17,1400.64,SETTLED,SB20260928PM
S1003309,T1003503,2026-09-28 16:22:40,12351.22,SETTLED,SB20260928PM
S1003310,T1003504,2026-09-28 11:28:48,2452.91,FAILED,SB20260928AM
S1003311,T1003505,2026-09-28 12:22:49,790.05,SETTLED,SB20260928PM
S1003312,T1003506,2026-09-28 21:19:56,2472.42,SETTLED,SB20260928PM
S1003313,T1003507,2026-09-28 15:49:53,4378.32,SETTLED,SB20260928PM
S1003314,T1003509,2026-09-28 09:07:33,438.30,SETTLED,SB20260928AM
S1003315,T1003510,2026-09-28 13:17:57,1303.98,SETTLED,SB20260928PM
S1003316,T1003511,2026-09-28 15:47:48,1223.30,SETTLED,SB20260928PM
S1003317,T1003512,2026-09-28 11:41:31,3958.47,SETTLED,SB20260928AM
S1003318,T1003514,2026-09-28 13:35:56,2166.25,SETTLED,SB20260928PM
S1003319,T1003514,2026-09-28 13:39:56,541.56,SETTLED,SB20260928PM
S1003320,T1003515,2026-09-28 13:55:55,25558.81,SETTLED,SB20260928PM
S1003321,T1003517,2026-09-28 19:32:42,2339.33,SETTLED,SB20260928PM
S1003322,T1003518,2026-09-28 10:56:41,989.62,SETTLED,SB20260928AM
S1003323,T1003518,2026-09-28 11:00:41,247.41,SETTLED,SB20260928AM
S1003324,T1003519,2026-09-28 13:16:06,1328.14,SETTLED,SB20260928PM
S1003325,T1003520,2026-09-28 14:05:23,1804.25,SETTLED,SB20260928PM
S1003326,T1003521,2026-09-28 14:30:37,2857.98,SETTLED,SB20260928PM
S1003327,T1003522,2026-09-28 10:02:31,813.42,SETTLED,SB20260928AM
S1003328,T1003522,2026-09-28 10:06:31,203.36,SETTLED,SB20260928AM
S1003329,T1003523,2026-09-28 19:28:34,1623.85,SETTLED,SB20260928PM
S1003330,T1003524,2026-09-28 18:18:24,2314.24,SETTLED,SB20260928PM
S1003331,T1003524,2026-09-28 18:22:24,578.56,SETTLED,SB20260928PM
S1003332,T1003525,2026-09-28 15:02:24,1484.29,SETTLED,SB20260928PM
S1003333,T1003525,2026-09-28 15:06:24,371.07,SETTLED,SB20260928PM
S1003334,T1003526,2026-09-28 10:00:30,263.15,SETTLED,SB20260928AM
S1003335,T1003527,2026-09-28 12:42:25,48135.37,SETTLED,SB20260928PM
S1003336,T1003528,2026-09-28 14:38:57,3571.31,SETTLED,SB20260928PM
S1003337,T1003529,2026-09-28 13:51:39,4803.37,SETTLED,SB20260928PM
S1003338,T1003530,2026-09-28 12:35:03,1062.97,SETTLED,SB20260928PM
S1003339,T1003531,2026-09-28 12:20:54,174.33,SETTLED,SB20260928PM
S1003340,T1003532,2026-09-28 10:48:59,55626.89,SETTLED,SB20260928AM
S1003341,T1003533,2026-09-28 12:28:07,2117.65,SETTLED,SB20260928PM
S1003342,T1003534,2026-09-28 14:08:42,69479.07,SETTLED,SB20260928PM
S1003343,T1003535,2026-09-28 13:54:32,37422.32,SETTLED,SB20260928PM
S1003344,T1003536,2026-09-28 19:49:57,2455.19,SETTLED,SB20260928PM
S1003345,T1003537,2026-09-28 08:29:01,696.08,SETTLED,SB20260928AM
S1003346,T1003538,2026-09-28 08:41:49,6680.28,SETTLED,SB20260928AM
S1003347,T1003539,2026-09-28 14:42:33,19725.64,FAILED,SB20260928PM
S1003348,T1003540,2026-09-28 13:14:17,2933.46,SETTLED,SB20260928PM
S1003349,T1003541,2026-09-28 11:21:50,596.13,SETTLED,SB20260928AM
